Date,Location,PM2.5 (μg/m³),PM10 (μg/m³),O3 (ppm),CO (ppm),SO2 (ppm),NO2 (ppm),AQI,Category,Monitoring Station,Station Type,Operational Status
2025-09-05,"Bakaano, Central, Ghana",107.60093600861876,57.69732108945868,133.25502206350995,1.7397739952180358,68.81176592063503,126.70705872323404,396,Hazardous,Station 1,Suburban,Active
2025-09-06,"Pedu, Central, Ghana",6.060387321946637,302.8189446617057,202.67603207023163,3.374770457129719,12.818807281046174,49.707148785418575,45,Good,Station 2,Rural,Active
2025-09-07,"Bakaano, Central, Ghana",120.60072879977074,58.60195284011671,152.66822102096407,0.18081092205685434,42.535649626998364,60.83105089709302,34,Good,Station 1,Suburban,Active
2025-09-08,"Augusco, Central, Ghana",487.9368774550269,168.60328778287604,258.43370580639726,4.003298684107582,24.72060737388768,154.16290433286423,252,Very Unhealthy,Station 2,Rural,Active
2025-09-09,"Bakaano, Central, Ghana",400.7685559414948,71.42098240716594,259.81070251372694,5.498769211562104,74.83752494281826,65.44423663229078,389,Hazardous,Station 1,Suburban,Active
2025-09-10,"Pedu, Central, Ghana",479.7883221605167,346.03682351218447,2.973208647346093,6.195825928270868,26.203500450687457,48.439178402628436,81,Moderate,Station 3,Rural,Active
2025-09-11,"Augusco, Central, Ghana",243.92702196318123,103.1260569180763,233.41389194495974,6.634903451287101,88.17173063953962,33.81154982674115,370,Hazardous,Station 1,Rural,Active
2025-09-12,"Augusco, Central, Ghana",54.868099338751755,195.929686594013,138.22008007250216,8.3629131310246,89.18202114066128,154.97168043639118,255,Very Unhealthy,Station 1,Suburban,Active
2025-09-13,"Augusco, Central, Ghana",273.97974448684647,447.8373888093893,296.6521623910989,2.1546290727573005,19.644131522278585,25.941251598005376,196,Unhealthy,Station 3,Rural,Active
2025-09-14,"Pedu, Central, Ghana",227.18866727998045,102.15819169948514,144.96962276263054,1.2048182243846794,61.38459450077243,90.7507520500707,302,Hazardous,Station 3,Rural,Active
2025-09-15,"Augusco, Central, Ghana",422.178541369808,253.90253197938955,296.06878361648927,8.515371718979257,8.771764171996432,101.38602321543888,408,Hazardous,Station 3,Rural,Active
2025-09-16,"Bakaano, Central, Ghana",49.04129039212229,209.635830583011,226.37080836172098,1.5661281489264989,39.15370996016292,137.4779825371429,449,Hazardous,Station 1,Rural,Active
2025-09-17,"Pedu, Central, Ghana",244.1205685108891,9.062020522864866,74.5814653839919,9.747600813361952,71.33217295012723,126.6566964665991,9,Good,Station 3,Suburban,Active
2025-09-18,"Bakaano, Central, Ghana",75.02433234699213,396.3790567864064,161.5184937860873,8.42538229398637,65.94232468499163,162.14413458903496,311,Hazardous,Station 3,Suburban,Active
2025-09-19,"Pedu, Central, Ghana",162.33796344503,34.52295315729986,297.6406918435748,5.008766058895992,62.47006694066079,8.95028678524763,285,Very Unhealthy,Station 3,Rural,Active
2025-09-20,"Pedu, Central, Ghana",368.67853869389984,237.1275104884768,257.2591823255771,9.814214249220253,28.25408636624436,59.28814495587944,241,Very Unhealthy,Station 3,Rural,Active
2025-09-21,"Augusco, Central, Ghana",238.00906468438328,280.339147469475,29.210068137366328,0.9737672910800421,37.8024949434402,56.02682375507595,250,Very Unhealthy,Station 3,Rural,Active
2025-09-22,"Bakaano, Central, Ghana",187.94414257288466,314.21322830729355,211.91159904299883,3.0306576117510167,10.294614470028618,29.203381118421646,364,Hazardous,Station 1,Rural,Active
2025-09-23,"Pedu, Central, Ghana",197.23813928501767,344.31581465393776,103.67387576124392,6.382244150406114,71.9022820433601,57.83565077128863,4,Good,Station 3,Suburban,Active
2025-09-24,"Pedu, Central, Ghana",229.72338420299332,126.63619176135754,2.094678564104435,3.5000686847317874,50.38887967912735,61.953062828580684,118,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-09-25,"Augusco, Central, Ghana",392.50827191852846,4.989388329224687,121.04429070809988,9.283725519807918,70.87656323456545,104.37689238549565,288,Very Unhealthy,Station 3,Suburban,Active
2025-09-26,"Augusco, Central, Ghana",446.0423444701172,361.721831177456,70.42632651749139,0.6562608817781757,24.894352479687278,132.7408957852512,373,Hazardous,Station 3,Suburban,Active
2025-09-27,"Bakaano, Central, Ghana",477.66734325196416,267.8282996737893,245.66078115614147,5.494118320609646,32.443822863506625,76.22010272236281,64,Moderate,Station 3,Rural,Active
2025-09-28,"Augusco, Central, Ghana",393.45169312764756,418.05885160362436,101.19918265372965,5.908662673951145,33.42153372601147,143.89404626267623,145,Unhealthy for Sensitive Groups,Station 3,Rural,Active
2025-09-29,"Pedu, Central, Ghana",157.70344787400637,410.6941814503471,248.25710818614513,6.527281237772241,2.57424097472162,67.233067715916,223,Very Unhealthy,Station 2,Rural,Active
2025-09-30,"Augusco, Central, Ghana",344.06735304327105,421.6630838939416,0.17938165043859255,2.5566622333181446,34.10478728306236,58.05673546295207,238,Very Unhealthy,Station 2,Suburban,Active
2025-10-01,"Pedu, Central, Ghana",218.80156202769595,242.54732998977008,92.34574500783575,3.6456642751986443,80.33045735180335,108.23761117140486,176,Unhealthy,Station 1,Suburban,Active
2025-10-02,"Pedu, Central, Ghana",127.33531102302558,166.81419791843282,72.34956429232858,8.436805296649776,89.72984957497385,4.743272061158121,266,Very Unhealthy,Station 2,Suburban,Active
2025-10-03,"Bakaano, Central, Ghana",420.4357897129613,395.779101295685,70.07020832058329,1.9494276897015983,51.821831563592745,15.957824726800073,340,Hazardous,Station 2,Suburban,Active
2025-10-04,"Bakaano, Central, Ghana",19.213174481162497,225.64705651462745,20.45598592963881,8.26867847173362,45.55016952192202,83.59390871730541,281,Very Unhealthy,Station 2,Suburban,Active
2025-10-05,"Augusco, Central, Ghana",450.88099606771175,91.72109820171725,56.137281123150515,5.626554229027424,3.0824618699370254,188.5825422783513,62,Moderate,Station 3,Suburban,Active
2025-10-06,"Pedu, Central, Ghana",230.7387323123671,427.4870097807372,166.66487096568596,7.621875111940821,87.92043375853827,144.30235596868474,216,Very Unhealthy,Station 1,Rural,Active
2025-10-07,"Pedu, Central, Ghana",318.6007384041402,441.2799383861736,87.40832185132335,7.136073662634716,1.3010213425872719,17.62531390011155,341,Hazardous,Station 2,Rural,Active
2025-10-08,"Pedu, Central, Ghana",329.67696110289137,233.15487807008506,125.21843469874439,2.0751149538487903,94.47500802102118,169.26360255617473,314,Hazardous,Station 1,Suburban,Active
2025-10-09,"Pedu, Central, Ghana",447.55887035326816,37.84986365489373,113.06006410415655,5.688127364338729,48.92162486880907,146.4601541216362,282,Very Unhealthy,Station 3,Rural,Active
2025-10-10,"Bakaano, Central, Ghana",318.33484108360364,193.9130449584656,262.7714774999684,8.677231528050925,34.19344935747266,122.18930514053064,176,Unhealthy,Station 2,Suburban,Active
2025-10-11,"Augusco, Central, Ghana",306.9667923800309,401.7688297313017,271.5896997031546,4.321162368019293,92.421843484266,164.05859212183546,460,Hazardous,Station 3,Suburban,Active
2025-10-12,"Bakaano, Central, Ghana",33.326020280344984,450.88701427311435,147.88709149675802,9.665907702233167,2.4390993110096737,80.82196954859143,416,Hazardous,Station 1,Rural,Active
2025-10-13,"Bakaano, Central, Ghana",259.204010972602,101.73637124879792,99.04678509468133,4.52215100101718,58.14248948690871,44.30021017077055,97,Moderate,Station 1,Suburban,Active
2025-10-14,"Pedu, Central, Ghana",75.08450040852082,33.48680601263576,32.04021120070909,1.4278563666788469,54.89325244993376,102.40467782175186,104,Unhealthy for Sensitive Groups,Station 3,Suburban,Active
2025-10-15,"Bakaano, Central, Ghana",368.71688436074277,438.6752265664193,286.0208638146285,3.8943468007767326,21.932040121138208,109.76835111869477,98,Moderate,Station 3,Suburban,Active
2025-10-16,"Augusco, Central, Ghana",256.11096040633726,194.70246948943765,18.068083470089235,9.517024063905371,42.88874313502106,107.66527440198242,384,Hazardous,Station 3,Suburban,Active
2025-10-17,"Bakaano, Central, Ghana",340.1138896041767,270.88048213378164,89.29508327048413,3.1972084933985423,65.22640059437703,113.01475829602106,404,Hazardous,Station 2,Rural,Active
2025-10-18,"Bakaano, Central, Ghana",20.836450301192134,484.0329060253795,89.41986035100125,8.680981598670629,72.71311968819275,189.74098364783615,495,Hazardous,Station 2,Rural,Active
2025-10-19,"Augusco, Central, Ghana",42.39600802290161,33.28236395711143,96.12038584206447,8.812506816818898,0.07168587065797816,180.44912461924628,310,Hazardous,Station 2,Rural,Active
2025-10-20,"Bakaano, Central, Ghana",358.16169403134114,324.1590037260478,49.28605298172278,3.5018652433196107,93.68534300910153,175.14340731178788,5,Good,Station 1,Rural,Active
2025-10-21,"Bakaano, Central, Ghana",36.042167999336684,37.05271128743354,234.94842927710914,0.8325765805063212,16.45253723928124,160.28336218172544,475,Hazardous,Station 2,Suburban,Active
2025-10-22,"Augusco, Central, Ghana",35.6283638826293,187.73446423325018,36.74935858979676,7.245579091588183,23.35804342223592,188.68562145305708,464,Hazardous,Station 1,Rural,Active
2025-10-23,"Bakaano, Central, Ghana",6.054237617443725,401.9072725967234,190.47199774594884,3.1151229901398603,26.347344569384823,19.69892833588065,196,Unhealthy,Station 2,Suburban,Active
2025-10-24,"Augusco, Central, Ghana",478.25069914974006,216.7361163778172,37.15380801174524,7.8292361425757235,3.782013655203531,53.0246522891479,350,Hazardous,Station 1,Rural,Active
2025-10-25,"Bakaano, Central, Ghana",368.75417972950345,498.5911769514752,21.16069127788697,4.426548482604331,12.305212359032492,99.01118913091697,132,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-10-26,"Bakaano, Central, Ghana",176.6257042510321,279.52964247330107,272.82885110576296,4.852667423426215,98.63499229441621,169.30689862468105,357,Hazardous,Station 3,Suburban,Active
2025-10-27,"Bakaano, Central, Ghana",148.26779064382762,160.58107631797674,57.038629895611706,7.779094067485368,31.521673737728605,101.0331423045465,258,Very Unhealthy,Station 2,Suburban,Active
2025-10-28,"Bakaano, Central, Ghana",174.85161487292478,110.05566295237657,246.3750463679113,3.823633310616279,11.530109033904933,149.60694786831775,436,Hazardous,Station 2,Suburban,Active
2025-10-29,"Pedu, Central, Ghana",387.3267655905909,175.2602671430809,163.38926133214073,4.431273453229146,10.699126117462331,27.791981049783242,22,Good,Station 2,Rural,Active
2025-10-30,"Bakaano, Central, Ghana",330.6853055352072,186.2666368797754,23.35695588263088,3.761904687696221,71.94599676699718,50.48276259531204,484,Hazardous,Station 2,Rural,Active
2025-10-31,"Bakaano, Central, Ghana",92.59778393373396,34.356838861980485,286.63445743142023,3.6734051527727996,85.45686640326409,146.3552190075345,52,Moderate,Station 2,Suburban,Active
2025-11-01,"Augusco, Central, Ghana",87.05466766704217,184.7870997133866,74.08835009756775,5.259465769014594,25.695229950846986,32.946801777544806,164,Unhealthy,Station 3,Suburban,Active
2025-11-02,"Bakaano, Central, Ghana",49.19782485669866,232.11925986961245,257.89360360578195,8.087994445011507,2.090951233523497,70.27118693098535,201,Very Unhealthy,Station 1,Rural,Active
2025-11-03,"Bakaano, Central, Ghana",330.15135985066905,361.36887611940233,50.64300173536925,3.6176831192256587,22.30900184453558,52.97325156271428,457,Hazardous,Station 1,Rural,Active
2025-11-04,"Bakaano, Central, Ghana",382.18633111086797,328.364742360804,256.18286464255584,5.242547205377367,5.651569079675733,69.9723388444957,82,Moderate,Station 3,Rural,Active
2025-11-05,"Bakaano, Central, Ghana",132.523214162502,354.38282761457714,3.9686438715881955,6.707273254426008,10.339493663004152,141.66480981559405,144,Unhealthy for Sensitive Groups,Station 2,Suburban,Active
2025-11-06,"Augusco, Central, Ghana",10.472480515456406,4.181840938428549,153.5341369708442,2.6943944630365504,43.15081198476424,73.5694362285602,84,Moderate,Station 1,Rural,Active
2025-11-07,"Pedu, Central, Ghana",41.08583373821367,108.83369979026803,230.83277382646705,2.7752280490239256,22.991837086163258,111.05266452158804,77,Moderate,Station 3,Suburban,Active
2025-11-08,"Augusco, Central, Ghana",483.9300174225152,330.84214419992827,280.438655247835,9.334131270234549,51.59458785254234,19.98637541088193,456,Hazardous,Station 2,Rural,Active
2025-11-09,"Pedu, Central, Ghana",147.72238873871012,241.99468408987357,272.7606408619461,7.235345733310886,25.349375325719038,161.00353864692556,365,Hazardous,Station 1,Rural,Active
2025-11-10,"Augusco, Central, Ghana",384.6115739190668,2.656737834172973,245.88746086429347,5.771866762233088,94.05373011029477,73.97772512962497,0,Good,Station 3,Rural,Active
2025-11-11,"Pedu, Central, Ghana",312.3317844271319,402.24732121591114,266.45740489839125,6.47720054420612,90.59439679262645,129.70683180666848,50,Good,Station 1,Suburban,Active
2025-11-12,"Bakaano, Central, Ghana",190.96981982644795,386.4047866451687,59.76590575112295,0.29299443103418366,56.6806105010466,145.07792033236652,172,Unhealthy,Station 3,Suburban,Active
2025-11-13,"Pedu, Central, Ghana",102.84363109777756,274.2095814967813,85.25528871351862,6.181029655616968,35.44239919873861,41.93218442234008,204,Very Unhealthy,Station 1,Rural,Active
2025-11-14,"Augusco, Central, Ghana",60.693209079703216,33.23166288813606,86.69055747631755,5.095088732242019,38.114688203473555,176.93499699067,259,Very Unhealthy,Station 2,Suburban,Active
2025-11-15,"Bakaano, Central, Ghana",307.5064840194333,383.2575247662923,113.11617930050964,5.457496797794357,41.185228314449695,123.24485032139059,445,Hazardous,Station 1,Rural,Active
2025-11-16,"Augusco, Central, Ghana",387.31689031889397,291.856793865682,117.99620111555662,3.594238268308171,72.7579322134944,85.7450283502963,448,Hazardous,Station 3,Rural,Active
2025-11-17,"Augusco, Central, Ghana",321.9521267705653,390.9799885789796,163.36659739640265,0.8147389771294189,45.16389955188379,36.46703671564391,368,Hazardous,Station 1,Suburban,Active
2025-11-18,"Pedu, Central, Ghana",265.15106662457913,375.8734961979202,47.963929009932414,1.9333923361205219,85.67299465058974,188.46018758024135,487,Hazardous,Station 2,Rural,Active
2025-11-19,"Pedu, Central, Ghana",20.975611715818133,401.50103597891854,207.3739991357968,9.507447132126718,94.40947859303645,151.01364082632503,287,Very Unhealthy,Station 1,Rural,Active
2025-11-20,"Augusco, Central, Ghana",484.2443887971919,259.0040332023124,50.269961791351946,4.08699562270934,33.59461533789339,41.60491254664977,33,Good,Station 2,Rural,Active
2025-11-21,"Bakaano, Central, Ghana",399.3570958272873,70.1622590967575,93.09254463136426,4.666831558308642,56.06944813756801,67.5421549448449,347,Hazardous,Station 3,Suburban,Active
2025-11-22,"Pedu, Central, Ghana",146.41101835048238,335.57873668984433,151.0035391818462,0.5270978985343899,9.505653683256444,161.93485161761464,94,Moderate,Station 1,Suburban,Active
2025-11-23,"Pedu, Central, Ghana",489.98516467942534,310.2368925259853,238.9321684570432,0.3756622954398059,20.0469047766359,139.1355326430678,71,Moderate,Station 2,Suburban,Active
2025-11-24,"Augusco, Central, Ghana",300.94079481816107,371.1265935995436,221.8407699716182,7.171814470467577,41.34657667101601,153.15685854314486,38,Good,Station 1,Suburban,Active
2025-11-25,"Pedu, Central, Ghana",291.21132910362326,84.94050302536765,193.66030692315667,5.380946641211112,20.620271590177886,88.24022044258648,153,Unhealthy,Station 3,Suburban,Active
2025-11-26,"Augusco, Central, Ghana",374.0365897147661,97.48759995014461,46.73197817405105,5.087059842162667,87.65604907887176,143.2952525284334,249,Very Unhealthy,Station 1,Rural,Active
2025-11-27,"Bakaano, Central, Ghana",405.8848940450688,445.2047586096642,164.1136036846733,2.431245304226687,15.828625605909806,77.29874457278274,161,Unhealthy,Station 2,Suburban,Active
2025-11-28,"Bakaano, Central, Ghana",328.2393036657513,374.9888992260354,26.233950539965633,7.447507316299222,45.566082155309196,42.252583387639284,437,Hazardous,Station 3,Rural,Active
2025-11-29,"Pedu, Central, Ghana",64.04787318310001,454.11424435016147,113.20895303899523,1.6823657910849188,60.56992404598757,126.53540696827199,117,Unhealthy for Sensitive Groups,Station 1,Rural,Active
2025-11-30,"Bakaano, Central, Ghana",169.1337529972492,379.3576605819604,124.05495908698775,1.8993474366102003,69.18639081608444,195.20278511975883,258,Very Unhealthy,Station 2,Rural,Active
2025-12-01,"Bakaano, Central, Ghana",464.04182016302485,298.5776529951509,11.943431833726148,4.607121713482755,38.306936972650675,62.12019427906592,378,Hazardous,Station 1,Rural,Active
2025-12-02,"Pedu, Central, Ghana",112.30780592192596,327.0663685139368,82.19642984099154,2.862798621119409,86.90990687247286,92.19391844250792,305,Hazardous,Station 1,Suburban,Active
